23/08/2001,Foresters Falls,Ontario,K0J,,2013 FR1 BLUEJAY
24/08/2001,Toronto,Ontario,M4G,,2016 VO2 STATIC  2016 VO3 BLACKOUT  2015 VO2 KNOX;FUDD;  2015 VO3 ELGAR;PRONE  2014 RA4 CHIP;  2014 RA5 SHARKBAIT;FLICK  2013 FR3 WHEELBARROW;BURKES  2012 RO3 SID;NAILS
28/08/2001,Toronto,Ontario,M9W,,2015 RA4 CHEZ
29/08/2001,Markham,Ontario,L6E,,2015 VO1 CARELL
30/08/2001,Whitby,Ontario,L1P,,2012 RO3 SANTOS;MULLIGAN
30/08/2001,Woodbridge,Ontario,L4H,,2016 VO2 STATIC
01/09/2001,Newcastle,Ontario,L1B,,2016 VO3a IAGO  2015 VO3b FUDD  2014 RA5 CHIP  2013 FR1 SUSTO;WHEELBARROW  2013 FR4 AUDIO  2012 RO1 MIMM
03/09/2001,Claremont,Ontario,L1Y,,2016 VO1 BLACKOUT  2015 VO1 KNOX  2014 RA1 TIGRE
03/09/2001,North York,Ontario,M2P,,2016 VO2 TWINKLE
04/09/2001,Mississauga,Ontario,L5K,,2013 FR4 WHEELBARROW
05/09/2001,Burlington,Ontario,L7M,,2014 FR5a BERKS
07/09/2001,Mount Albert,Ontario,L0G,,2013 FR4 WHEELBARROW
08/09/2001,North York,Ontario,M3B,,2013 FR5b JUKE
11/09/2001,Cambridge,Ontario,N3H,,2016 VO2 GALLOU  2016 VO5 CREST  2015 VO2 CARRELL;  2015 VO5 ELGAR  2014 RA2 SANDMAN;LUCKY;  2014 RA5 MONTEGO  2013 FR2 ASH;BLUEJAY  2012 RO2 DEX
12/09/2001,Burlington,Ontario,L7L,,2016 VO3 SPITZ  2015 RA3 JUKE;SPADE  2014 RA3 CABRA;CANUCK  2013 FR4 MIMM
14/09/2001,Oakville,Ontario,L6J,,2015 VO4 STATIC  2014 RA5a KAPO  2013 FR5a MAMBA
14/09/2001,Toronto,Ontario,M4W,,2015 VO2 CARRELL  2014 RA2 TIGRE  2013 FR2 SHUPS;OUTBACK  2012 RO2 DEX
15/09/2001,Bracebridge,Ontario,P1L,,2015 VO1 TORPEDO  2014 FR1 FEIVEL;FELTON
15/09/2001,Toronto,Ontario,M4C,,2016 VO2 SPITS  2016 VO3a BLACKOUT  2015 VO1 CARELL  2015 VO2a SHAP  2015 VO3a FUDD  2014 RA2 FUEGO;LIONEL;  2014 RA3a GILLESPIE;FORTKNIGHT  2013 RO1 LIGHTLY  2013 FR2 RISCO;WHEELBARROW  2012 RO4 CINCY
16/09/2001,St. Catharines,Ontario,L2N,,2015 VO5a SOUL  2014 RA5a PROSPECT  2013 FR5b LUCKY  2012 RO4 2TONE
17/09/2001,Whitby,Ontario,L1R,,2016 VO5 TOLKEIN  2015 VO4 IAGO
23/09/2001,Markham,Ontario,L3P,,2017 VO5b JEMIMA;ASTRO
24/09/2001,Oakville,Ontario,L6L,,2014 RA5b MATRIX
25/09/2001,Mississauga,Ontario,L5L,,2016 VO5 HERC
25/09/2001,Toronto,Ontario,M4X,,2015 RA4 CHEZ
27/09/2001,Ajax,Ontario,L1Z,,2016 VO2 CINDER;TIGRE  2015 VO2 FISH
27/09/2001,Scarborough,Ontario,M1B,,2014 FR5 DORSAL  2013 RO3 FELTON;VINYL
29/09/2001,Fisherville,Ontario,N0A,,2012 RO1 SANTOS
30/09/2001,Burlington,Ontario,L7L,,2016 VO4 VADER;TORPEDO  2015 VO4 MATRIX;SLICK  2014 RA4 FUEGO;KNOX  2013 FR4 BERKS
05/10/2001,Waterloo,Ontario,N2K,,2015 RA3 BUSHWACK;RAIDER  2014 FR3 MERCURY;BUELLER
06/10/2001,Scarborough,Ontario,M1C,,2015 RA4 CHIP
07/10/2001,Mississauga,Ontario,L5M,,2016 VO3 CLINT;MOOSE
08/10/2001,Oakville,Ontario,L6L,,2014 RA5b MATRIX  2013 FR4 LUCKY
08/10/2001,Uxbridge,Ontario,L9P,,2016 VO4 ELGAR  2015 VO5a TORPEDO;KNOX  2014 RA1 FUDD  2013 FR1 GRAVITY;RISCO  2012 RO1 SANTOS
09/10/2001,Toronto,Ontario,M4G,,2015 VO3a ELGAR;PRONE  2014 RA5 SHARKBAIT;FLICK  2013 FR3 WHEELBARROW;BURKES  2012 RO3 SID;NAILS
10/10/2001,,Arizona,,United States,2017 VO2 BANNER;COUGHLIN  2016 VO2 STATIC  2015 VO3 IAGO  2014 RA3 LUCKY;IAGO  2013 RO3 PULSE;MONTEGO
11/10/2001,Oshawa,Ontario,L1J,,2017 VO4 VINYL;ZAP  2017 VO5a CRUSHER  2016 RA3 LANDO;BIG.COMFY  2015 RA3 SANDMAN;ELEMENT  2014 FR3 PULSE;LITTLEBEAR  2013 RO2 MULLIGAN;TIGRE
15/10/2001,Toronto,Ontario,M4L,,2015 VO3 IAGO  2014 RA3 MOGA;FOOTIE  2013 FR5 MIMM  2012 RO3 STRYDER;OUTBACK
16/10/2001,Mount Albert,Ontario,L0G,,2014 RA1 LUCKY
21/10/2001,Oakville,Ontario,L6M,,2016 VO3 SPITZ  2014 RA5a PROSPECT
24/10/2001,Guelph,Ontario,N1H,,2012 RO5 MIMM;TIGRE
25/10/2001,Brampton,Ontario,L6T,,2016 VO1 OMNI;TWINKLE  2015 VO2 KNOX;FUDD  2014 RA2 FUEGO;LIONEL  2013 FR3 WHEELBARROW;BURKES
25/10/2001,Toronto,Ontario,M5P,,2015 RA2b CHIP  2014 RA4 FUDD
27/10/2001,Brampton,Ontario,L6S,,2018 VO3 MUDSY;GIGGLES  2017 VO3 STATIC;VULCAN  2016 RA3 BANNER;CHARIZARD  2015 RA3 MACAW;COLT  2014 FR3 FELTON;SCORCH  2013 FR2 ASH;BLUEJAY
27/10/2001,Seguin,Ontario,P2A,,2016 VO2 BOLT  2015 VO4 PLUNGE  2014 RA4 CHIP  2013 FR4 MIMM  2012 RO1 CARELL
30/10/2001,Scarborough,Ontario,M1V,,2016 VO4 ELGAR  2015 RA4 CHIP
30/10/2001,Toronto,Ontario,M9M,,2014 RA4 SEABASS  2013 FR5b LUCKY
04/11/2001,Etobicoke,Ontario,M9B,,2015 RA3 FIEVEL;BANNER
08/11/2001,Deep River,Ontario,K0J,,2016 VO3 SPITZ  2015 VO4 PLUNGE;  2015 VO5a SOUL  2014 RA2 FUDD;FACTOR  2012 RO5 MIMM;TIGRE
09/11/2001,Brantford,Ontario,L0R,,2016 VO5 ELGAR; FELTON  2015 RA5 CINDER;MUSHU  2014 FR5 SANDMAN;ARCO  2013 FR2 RISCO;WHEELBARROW  2012 RO5 NAILS;TUMNUS
09/11/2001,Mississauga,Ontario,L5G,,2015 VO4 SANDMAN;TORPEDO  2014 RA5a CHIP
10/11/2001,Toronto,Ontario,M9C,,2012 RO4 DEX
16/11/2001,Uxbridge,Ontario,L9P,,2016 VO4 ELGAR  2015 VO5a TORPEDO;KNOX  2014 RA1 FUDD  2013 FR1 GRAVITY;RISCO
17/11/2001,Richmond Hill,Ontario,L4C,,2016 VO1 SERGE;PRONE
18/11/2001,Milton,Ontario,L9T,,2015 VO4 FISH  2014 RA4 CHIP  2013 FR4 LUCKY  2012 RO4 2TONE
18/11/2001,Orillia,Ontario,L3V,,2015 RA4 CHEZ
22/11/2001,Coldwater,Ontario,L0K,,2014 FR5a BERKS
22/11/2001,Orillia,Ontario,L3V,,2016 VO2 BOLT  2015 VO2 KNOX;FUDD  2014 RA2 FUEGO;LIONEL  2013 FR3 ASH;MOGA
23/11/2001,Barrie,Ontario,L4N,,2014 RA4 TORPEDO  2013 FR4 GRAVITY  2012 RO1 MIMM
23/11/2001,Toronto,Ontario,M3A,,2014 FR5a DORSAL  2013 RO1 MULLIGAN
24/11/2001,Etobicoke,Ontario,M9R,,2016 VO4 ELGAR  2015 VO4 SANDMAN;TORPEDO  2014 RA5 CHIP  2013 FR4 CHIP
25/11/2001,,,,,2016 VO4 SPITZ
26/11/2001,Etobicoke,Ontario,M9A,,2013 FR4 CHIP
27/11/2001,Oakville,Ontario,L6M,,2016 VO1 RISCO  2015 RA5b RAIDER;DASH
28/11/2001,Dorchester,Ontario,N0L,,2013 RO5a MULLIGAN
30/11/2001,Toronto,Ontario,M8Y,,2016 VO4 ELGAR  2015 VO1 KNOX  2014 RA5b CHIP
07/12/2001,Markham,Ontario,L3P,,2018 MP2a JEMIMA;SAMSON  2016 VO5b TWINKLE;SIERRA  2015 VO5b FIEVEL  2014 RA2a FUDD;FACTOR
07/12/2001,Mississauga,Ontario,L5K,,2015 VO5a SOUL
08/12/2001,Cambridge,Ontario,N1R,,2017 VO1 COUGHLIN  2016 VO5a CREST
10/12/2001,Barrie,Ontario,L4N,,2012 RO4 DEX
11/12/2001,Oakville,Ontario,L6H,,2016 VO3 MATRIX;SLICE  2014 RA3 FUEGO;COLT  2013 FR5b ROOSTER
12/12/2001,Toronto,Ontario,M4K,,2018 MP5a CLOTHESLINE  2018 MP4 RANCE:CURRY  2018 MP3 BROMOS;OSLO
14/12/2001,Midland,Ontario,L4R,,2017 VO1 COUGHLIN  2016 VO5a FELTON  2015 RA4 MAST  2014 FR4 LITTLEBEAR  2013 RO1 GAP;PULSE
19/12/2001,Stouffville,Ontario,L4A,,2014 RA4 JUKE  2013 FR4 MIMM
21/12/2001,Burlington,Ontario,L7M,,2013 RO4 TIGRE
23/12/2001,Brampton,Ontario,L6T,,2016 VO4 LEVIATHAN  2016 VO5b TWINKLE;SIERRA  2015 VO4 SKIPPER;  2015 VO5b CARRELL;SCORCH  2014 FR3a FIEVEL;LUGE  2013 RO3a PULSE;MONTEGO
23/12/2001,Brampton,Ontario,L6V,,2014 FR5a ASH;CRUSHER  2013 RO2 FREEBIRD
23/12/2001,Freelton,Ontario,L0R,,2015 RA5b RAIDER;DASH
25/12/2001,Guelph,Ontario,N1K,,2017 VO2 BANNER;COUGHLIN  2016 VO1 SCHULER  2015 VO5b FIEVEL  2014 RA1 LUCKY  2013 FR5 MIMM  2012 RO4 NAILS
27/12/2001,Etobicoke,Ontario,M8W,,2014 RA4 CHIP  2013 FR5a ALGONQUIN  2012 RO4 STROUS
01/01/2002,Haliburton,Ontario,K0M,,2014 RA2a CHIP  2013 RO1 MULLIGAN
01/01/2002,Hamilton,Ontario,L9R,,2013 RO5b VELVET
01/01/2002,Mississauga,Ontario,L5M,,2013 RO2a FREEBIRD
05/01/2002,Port Perry,Ontario,L9L,,2015 RA4 TILLER
09/01/2002,Toronto,Ontario,M9B,,2015 RA1 CHIP
09/01/2002,,,,Spain,2018 VO3a BAZINGA;CHROME  2018 VO2 BISHOP  2018 VO1 ATLAS
11/01/2002,Ancaster,Ontario,L9G,,2017 VO5 TOLKIEN  2016 VO4 PLUNGE  2016 VO5a ELGAR  2015 RA5 CINDER;MUSHU  2014 FR5b DORSAL  2013 FR5a MAMBA
11/01/2002,,,,Germany,2018 VO2 SCONES  2018 VO2a SCONES;KODIAK  2017 VO1 COUGHLIN;  2017 VO2 BIG.VALUE
16/01/2002,North York,Ontario,M3M,,2016 VO4 PLUNGE  2016 VO5 FELTON  2015 RA1 MR.BEAN;  2015 VO2 TETRA;MONTEGO;FISH
17/01/2002,Toronto,Ontario,M6C,,2015 RA3 TORPEDO;MEC
18/01/2002,Milton,Ontario,L9T,,2017 VO5a PLEX  2016 VO4 BIG.BROTHER;KOUS  2015 RA4 LIGHTLY  2014 FR4 PINBALL  2013 RO4 TUMNUS
20/01/2002,London,Ontario,N6G,,2014 FR5b SCORCH
20/01/2002,Toronto,Ontario,M6H,,2014 FR2 CLINT  2013 RO2 PULSE
27/01/2002,Guelph,Ontario,N1H,,2014 FR4 FEIVEL
28/01/2002,Uxbridge,Ontario,L9P,,2015 VO5a TORPEDO;KNOX  2012 RO1 MIMM
31/01/2002,,Quebec,G2G 2M1,,2016 VO1 SPITZ
02/02/2002,Oakville,Ontario,L6M,,2016 RA5a PARO
05/02/2002,Mississauga,Ontario,L5R,,2013 RO4 JUKE
05/02/2002,Parry Sound,Ontario,P2A,,2016 VO2 TWINKLE  2015 RA2 MAST  2014 FR1 EVAC  2013 RO1 TIGRE
06/02/2002,Brockville,Ontario,K6V,,2015 RA2 CLINT
10/02/2002,,Maine,,United States,2017 VO1 TOLKIEN;MR.FREEZE  2016 VO1 OMNI;TWINKLE  2015 RA4 CINDER;CABRA  2014 FR4 PULSE;BERKS  2013 RO4 TIGRE
10/02/2002,Kitchener,Ontario,N2K,,2017 VO2 VINYL
13/02/2002,Warminster,Ontario,L0K,,2014 FR2 BERKS  2013 RO4 SANTOS
14/02/2002,Etobicoke,Ontario,M9B,,2015 RA1 CHIP  2014 FR4 DORSAL  2013 RO3a PULSE;MONTEGO
14/02/2002,Etobicoke,Ontario,M9B,,2015 RA1 CHIP  2014 FR4 DORSAL  2013 RO3a FELTON;VINYL
17/02/2002,Toronto,Ontario,M4M,,2017 VO5a JEMIMA;ASTRO  2016 VO1 CINDER;SHMELLOW  2015 RA1 CLINT  2014 FR1 PROTAGE;MACAW
18/02/2002,Toronto,Ontario,M3B,,2013 RO3 SANTOS;JUKE  2013 RO4 MULLIGAN
21/02/2002,Barrie,,L4M 5E3,,2013 RO5b SANTOS;OCTO 2
22/02/2002,Barrie,Ontario,L4N,,2018 VO5 SOUL  2017 VO5 PENGUIN  2016 VO5 HERC  2015 RA4 RAIDER;  2015 RA5a JUKE;PROSPECT  2014 FR5 SANDMAN;ARCO  2013 RO5 GAP;GILESPIE
22/02/2002,Bolton,Ontario,L7E,,2019 VO4 MUDSY  2018 VO2a GIGGLES
22/02/2002,Hamilton,Ontario,L9A,,2016 VO5 HERC
24/02/2002,Burlington,Ontario,L7P,,2015 RA5a GOURMET
26/02/2002,Burlington,Ontario,L7P,,2017 VO5a VINYL  2016 VO5a ELGAR  2015 RA1 WHEELBARROW;LOOT BAG
28/02/2002,Toronto,Ontario,M5M,,2013 RO2 MULLIGAN;TIGRE
02/03/2002,Oakville,Ontario,L6H,,2014 FR3 FIEVEL;LUGE
03/03/2002,Sharon,Ontario,L0G,,2018 VO5 SOUL  2015 RA5 GOURMET  2014 FR3 BERKS;MONTOYA  2013 RO3 FELTON;VINYL
04/03/2002,Toronto,Ontario,M9B,,2015 RA1 CHIP
06/03/2002,Port Perry,Ontario,L9L,,2015 RA4 MAST  2014 FR5a DORSAL
06/03/2002,Toronto,Ontario,M9A,,2017 VO2 BANNER;COUGHLIN  2016 VO2 SHMELLOW;VADER  2015 RA2 CANUCK;MR.BEAN  2014 FR2 BERKS  2013 RO2 MOJAVE;SUSTO
07/03/2002,Oakville,Ontario,L6H,,2015 RA5b MAST;FILTER  2013 RO4 JUKE
10/03/2002,Oshawa,Ontario,L1G,,2015 RA2 CANUCK;MR.BEAN  2014 FR2 MERCURY  2013 RO2 GAP
11/03/2002,Uxbridge,Ontario,L9P,,2013 RO1 GAP;PULSE
12/03/2002,Woodbridge,Ontario,L4L,,2014 RO2 SANTOS;BUELLER
15/03/2002,Port Sydney,Ontario,P0B,,2017 VO1 SPITS  2017 VO5 COUGHLIN;SEQUEL  2016 VO1 SPITS  2016 VO2 SHMELLOW;VADER  2016 VO3 BLACKOUT  2015 RA1 SANDMAN;SHAP  2015 VO2 FIEVEL  2015 RA4 RAIDER  2015 VO5 FISH  2014 FR1 MERCURY  2014 RA2 LEVIATHAN  2014 FR3b FEIVEL;LUGE  2014 RA4 LUCKY;MATRI
16/03/2002,Thornhill,Ontario,L4J,,2014 RO2 SANTOS;BUELLER
22/03/2002,Etobicoke,Ontario,M9B,,2015 RA1 CHIP
22/03/2002,Mcdougall,Ontario,P2A,,2016 VO2 TWINKLE  2015 RA2 MAST  2014 FR1 EVAC  2013 RO1 TIGRE
25/03/2002,Thornhill,Ontario,L4J,,2014 RO2 SANTOS;BUELLER
25/03/2002,Thornhill,Ontario,L4J,,2014 RO2 SANTOS;BUELLER
27/03/2002,Kilworthy,Ontario,P0E,,2013 RO4 TIGRE
28/03/2002,Mississauga,Ontario,L5L,,2013 RO2a SANTOS;CHIP
29/03/2002,Campbellford,Ontario,K0L,,2016 VO5a GAP  2014 FR4 KAPO
29/03/2002,Etobicoke,Ontario,M8Z,,2016 VO3 VADER;BOWSKI
31/03/2002,Toronto,Ontario,M6G,,2015 VO3 SKIPPER;GOURMET  2014 RA2 CHIP  2013 FR3a AUDIO
01/04/2002,Burlington,Ontario,L7M,,2014 FR1 BERKS
03/04/2002,Barrie,Ontario,L4M,,2016 RA1 RASH
04/04/2002,Oakville,Ontario,L6H,,2013 RO4 JUKE
09/04/2002,Toronto,Ontario,M1C,,2017 VO4 VINYL;ZAP  2017 VO5a JEMIMA;ASTRO  2016 RA3 LANDO;BIG.COMFY  2015 FR4 MERCURY;  2015 FR5a PLEX  2014 RO2 PROSPECT;BOGEY
10/04/2002,Caesarea,Ontario,L0B,,2015 RA1 SANDMAN;SHAP  2014 FR1 FEIVEL;FELTON  2013 RO4 2TONE
10/04/2002,Newmarket,Ontario,L3Y,,2017 VO2 TOLKIEN  2016 RA4 TIGRE
11/04/2002,Peterborough,Ontario,K9L,,2017 VO3 SPITZ  2016 VO4 LEVIATHAN  2015 RA4 MAST  2014 FR4 KAPO  2013 RO4 TUMNUS
14/04/2002,Aylmer,Ontario,N5H,,2014 RO2 PROSPECT;BOGEY
14/04/2002,Burlington,Ontario,L7R,,2015 RA1 MR.BEAN  2014 FR1 BERKS
14/04/2002,Toronto,Ontario,M4C,,2017 VO2 MR.FREEZE  2016 RA2 GOURMET
16/04/2002,Oakville,Ontario,L6L,,2013 RO1 FREEBIRD;NASA
16/04/2002,Toronto,Ontario,M5M,,2013 RA2 DRIFT;FACTOR
17/04/2002,Uxbridge,Ontario,L9P,,2013 RO4 JUKE  2012 RO1 SANTOS
18/04/2002,Cambridge,Ontario,N1R,,2013 RO4 2TONE
19/04/2002,Brampton,Ontario,L6W,,2017 VO1 SPITZ  2016 VO1 SPITZ  2015 RA1 CLINT  2014 FR1 PROTAGE;MACAW  2013 FR1 GRAVITY;RISCO
22/04/2002,Milton,Ontario,L9T,,2017 VO3a TOLKIEN;MAUI  2016 VO5b PINBALL  2015 RA4 CINDER;CABRA  2014 FR4 KAPO  2013 RO4 TIGRE
23/04/2002,Lynden,Ontario,L0R,,2012 RO1 SANTOS
23/04/2002,Richmond Hill,Ontario,L4C,,2015 RA5a CHIP  2014 FR1 MERCURY  2013 RO1 SANTOS;MOJAVE
25/04/2002,Markham,Ontario,L6C,,2015 VO1 FIEVEL
26/04/2002,Milton,Ontario,L9T,,2017 VO5 MEC  2016 VO5 MAST;MERCH  2015 RA5 CINDER;MUSHU  2014 FR2 FEIVEL;ANTHEM  2013 FR4 BLUEJAY  2013 FR5a ALGONQUIN
28/04/2002,Etobicoke,Ontario,M9B,,2015 RA5b RAIDER;DASH  2014 RA5b LUCKY
28/04/2002,Newmarket,Ontario,L3X,,2017 VO2 BIG.VALUE  2016 VO2 PRONE  2015 RA2 BUSHWACKER  2014 FR2 FELTON  2013 RO2 MULLIGAN;TIGRE
29/04/2002,Richmond Hill,Ontario,L4S,,2017 VO4 BIG.VALUE
01/05/2002,Guelph,Ontario,M1K,,2014 FR4 FEIVEL  2013 RO1 LIGHTLY
02/05/2002,Toronto,Ontario,M9W,,2016 VO2 STATIC  2015 RA3 FIEVEL;BANNER  2014 FR3 FIEVEL;LUGE  2013 RO3 FELTON;VINYL
04/05/2002,Oakville,Ontario,L6H,,2017 VO4 TOLKIEN;POLAR  2016 VO4 SPITZ  2015 RA2 CANUCK;MR.BEAN;  2015 RA4 TILLER  2014 FR5a FELTON  2013 RO5a PROSPECT
06/05/2002,Ajax,Ontario,L1S,,2018 VO2 SCONES;KODIAK - sent home day 2
06/05/2002,London,Ontario,N6J,,2015 RA3 FISH;JUMPER  2014 FR3 ANTHEM;MUGATU  2013 RO3 SANTOS;JUKE
06/05/2002,Whitby,Ontario,L1N,,2015 RA4 CHIP
07/05/2002,Hawkestone,Ontario,L0L,,2013 RO3 PULSE;MONTEGO
07/05/2002,Zephyr,Ontario,L0E,,2015 RA3 TORPEDO;MEC
08/05/2002,Paris,Ontario,N3L,,2015 RA2a MAST
13/05/2002,Burlington,Ontario,L7M,,2015 RA1 MR.BEAN  2014 FR1 BERKS
13/05/2002,Toronto,Ontario,M4G,,2017 VO5a PENGUIN  2015 RA5 CINDER;MUSHU  2014 FR5a BERKS  2013 RO5a MULLIGAN
15/05/2002,Brockville,Ontario,K6V,,2015 RA2 CLINT  2014 FR2 FELTON  2013 RO2 PULSE
16/05/2002,Simcoe,Ontario,N3Y,,2017 VO4 VINYL;ZAP  2016 VO4 LEVIATHAN  2015 RA4 MAST  2014 FR4 FEIVEL  2013 RO4 MULLIGAN
19/05/2002,Bradford,Ontario,L3Z,,2017 VO2 TOLKIEN  2016 VO2 BOLT  2015 RA2 SANDMAN;GRUBER  2014 FR2 MERCURY  2013 RO3 TIGRE;DICTION
22/05/2002,Newmarket,Ontario,L3Y,,2017 VO2 TOLKIEN  2016 VO2 SHMELLOW;VADER  2015 RA2 CANUCK;MR.BEAN  2014 FR2 FEIVEL;ANTHEM  2013 RO2 FREEBIRD
24/05/2002,,Ontario,,,2018 MP3 SPARTAN;BREGO
25/05/2002,Stouffville,Ontario,L4A,,2014 FR1 MERCURY
26/05/2002,Toronto,Ontario,M6S,,2013 RO3a TIGRE;DICTION
27/05/2002,Scarborough,Ontario,M1V,,2016 RA4 LANDO  2015 FR4 BERKS  2014 RO3a JUKE;HAVOK
27/05/2002,St Clair Beach,Ontario,N8N,,2016 VO5 CREST  2015 RA5a RAIDER;DASH  2014 FR5b SCORCH  2013 RO5b OUTBACK 2
30/05/2002,Toronto,Ontario,M4G,,2017 VO2 VINYL  2016 VO2 TOLKEIN;SERGE  2015 RA2 CHIP  2014 FR2 CLINT  2013 RO2 SANTOS;CHIP
30/05/2002,Toronto,Ontario,M6C,,2016 VO2 PRONE  2015 RA2 CLINT  2014 FR2 FELTON  2013 RO2 PULSE
02/06/2002,Mississauga,Ontario,L5M,,2017 VO3a MR.FREEZE;GOLIATH
03/06/2002,Mono,Ontario,L9W,,2017 VO1 THE.CAVE  2016 RA2 LYONEL
05/06/2002,Oakville,Ontario,L6J,,2015 RA4 TILLER  2014 FR5a FELTON
07/06/2002,Whitby,Ontario,L1P,,2013 RO4 LIONEL;LIGHTLY
09/06/2002,Toronto,Ontaro,M2N 2Y5,,2016 VO5a GAP
11/06/2002,Burlington,Ontario,L7P,,2015 RA5a GOURMET  2014 FR5b FELTON
12/06/2002,,,,Spain,2017 VO1 SPITZ  2016 VO1 SERGE;PRONE
13/06/2002,Woodbridge,Ontario,L4H,,2014 FR5a DORSAL  2013 RO1 MULLIGAN
13/06/2002,,Virginia,,United States,2016 VO2 TOLKEIN;SERGE  2016 VO3 BLACKOUT  2015 RA3 TORPEDO;MEC  2014 FR5a ASH;CRUSHER  2013 RO4 LIONEL;LIGHTLY
16/06/2002,Toronto,Ontario,M4N,,2014 FR1 FEIVEL;FELTON  2013 RO2 MOJAVE;SUSTO
19/06/2002,Aurora,Ontario,L4G,,2014 FR4 KAPO
19/06/2002,Elmvale,Ontario,L0L,,2016 VO5 MAST;MERCH  2015 FR3 PULSE;SHIFT
20/06/2002,Mississauga,Ontario,L5L,,2017 VO3 SPITZ  2016 VO2 PRONE  2015 RA5a JUKE;PROSPECT  2014 FR1 MERCURY  2013 RO5a SANTOS;OCTO
20/06/2002,Richmond Hill,Ontario,L4E,,2017 VO5a CRUSHER
22/06/2002,Mississauga,Ontario,L5M,,2016 VO3 VADER;BOWSKI
22/06/2002,,Quebec,G1X 2K8,,2018 VO4 BESTIE  2018 VO3 SCONES;SWERVE  2018 VO2b SCONES  2016 VO2 TOLKEIN;SERGE  2016 VO3a TOLKEIN;PRONE  2015 RA3 TORPEDO;MEC  2015 RA4 RAIDER  2015 RA5a MAST;FILTER  2014 FR3 PULSE;LITTLEBEAR  2014 FR4 DORSAL  2014 FR5a BERKS  2013 RO3 PULSE;MONTEGO  
25/06/2002,Guelph,Ontario,N1H,,2017 VO3a MEC;RADIO  2016 VO5a GAP  2015 RA5a CHIP  2014 FR4 PINBALL  2013 RO5a MULLIGAN
25/06/2002,Hamilton,Ontario,L8K,,2013 RO5b SANTOS;OCTO 2
26/06/2002,Toronto,,,,2014 FR3 ANTHEM;MUGATU  2013 RO5 GAP;GILESPIE
27/06/2002,Oakville,Ontario,L6H,,2013 RO2a SANTOS;CHIP
02/07/2002,Toronto,Ontario,M5M,,2013 RO2 FREEBIRD
03/07/2002,Toronto,Ontario,M2K,,2016 VO2a SPITZ  2015 RA2a TETRA;MONTEGO  2013 RO2a MULLIGAN;TIGRE
04/07/2002,Toronto,Ontario,M6H,,2017 VO5a VINYL  2016 RA4 RAIDER;POLAR
06/07/2002,Sharon,Ontario,L0G,,2016 VO3 CLINT;MOOSE
07/07/2002,Burlington,Ontario,L7P,,2013 RO4 2TONE
10/07/2002,Brampton,Ontario,L6W,,2017 VO4 COUGHLIN;RADIO  2016 RA1 BANNER;TOLKEIN
11/07/2002,Brampton,Ontario,L6P,,2015 RA1 WHEELBARROW;LOOT BAG
11/07/2002,Oshawa,Ontario,L1H,,2017 VO4 MR.FREEZE  2016 VO4 TOLKEIN  2015 RA4 TILLER
17/07/2002,Burlington,Ontario,L7M,,2013 RO4 SANTOS
18/07/2002,Oro Medonte,Ontario,L0L,,2014 RO5b LUMBERJACK;SEGWAY
21/07/2002,Whitby,Ontario,L1N,,2016 RA1 SPADE
22/07/2002,Toronto,Ontario,M4Y,,2017 VO4 CURRY
22/07/2002,Whitby,Ontario,L1P,,2014 FR1 EVAC  2013 RO4 TUMNUS
22/07/2002,Whitby,Ontario,L1P,,2014 FR1 EVAC  2013 RO4 TUMNUS
25/07/2002,Waterloo,Ontario,N2L,,2016 RA1 RASH
25/07/2002,Wingham,Ontario,N0G,,2014 FR2 BERKS  2013 RO2 FREEBIRD
27/07/2002,Brantford,Ontario,N3R,,2014 FR5b DORSAL  2013 RO4 JUKE
28/07/2002,Oakville,Ontario,L6M,,2013 RO5a SANTOS;OCTO
28/07/2002,Stouffville,Ontario,L4A,,2016 VO1 RISCO  2015 RA4 LIGHTLY  2014 FR4 PULSE;BERKS  2013 RO4 2TONE
28/07/2002,Toronto,Ontario,M3N,,2014 FR4 KAPO
01/08/2002,St. Thomas,Ontario,N5P,,2017 VO5 MEC  2016 VO3 IAGO  2015 RA3 MACAW;COLT  2014 RO3 MONTEGO;COLUMBUS
02/08/2002,Cambridge,Ontario,N3H,,2013 RO5 GAP;GILESPIE
03/08/2002,North York,Ontario,M2R,,2017 VO4 MR.FREEZE  2015 RA5b RAIDER;DASH  2014 FR4 LITTLEBEAR  2013 RO5a OUTBACK
05/08/2002,,,,Spain,2017 VO2 TOLKIEN;  2017 VO3 GALLOU;SPARTAN  2016 RA2 DENVER  2016 VO3 IAGO  2015 RA1 SANDMAN;SHAP  2015 RA2 SANDMAN;GRUBER  2015 RA3a FISH;JUMPER  2014 FR2 FELTON;  2014 FR3 PULSE;LITTLEBEAR
06/08/2002,Cavan,Ontario,L0A,,2015 RA1 MR.BEAN
06/08/2002,Markham,Ontario,L3P,,2018 VO5a JEMIMA  2016 VO1 SPITZ  2015 RA1 WHEELBARROW;LOOT BAG  2014 FR1 MERCURY
06/08/2002,Niagara Falls,Ontario,L2J,,2017 VO2a GATEKEEPER
08/08/2002,Coldwater,Ontario,L0K,,2016 VO2 PRONE  2015 RA2 BUSHWACKER  2014 FR2 BERKS  2013 RO4 SANTOS
08/08/2002,,,,Spain,2019 VO1 VULCAN;PEKOE  2018 VO1 ATLAS  2017 VO1 COUGHLIN
